id	status	bucket	n_species	n_generic	elem_imbalance	charge_imbalance	is_transport
rxn00266	OK	OK	2	0		0.0	0
rxn00267	OK	A_no_formula	7	2		0.0	0
rxn00268	OK	OK	7	0		0.0	0
rxn00269	OK	OK	6	0		0.0	0
rxn00270	OK	OK	5	0		0.0	0
rxn00271	OK	OK	7	0		0.0	0
rxn00272	OK	OK	4	0		0.0	0
rxn00273	OK	OK	4	0		0.0	0
rxn00274	OK	OK	4	0		0.0	0
rxn00275	OK	OK	4	0		0.0	0
rxn00276	OK	OK	4	0		0.0	0
rxn00277	MI:C:-1/H:-4/O:-2	F_heavy_imbalance	2	0	"{""C"": -1.0, ""H"": -4.0, ""O"": -2.0}"	0.0	0
rxn00278	OK	OK	7	0		0.0	0
rxn00279	OK	OK	4	0		0.0	0
rxn00280	OK	OK	7	0		0.0	0
rxn00281	OK	OK	4	0		0.0	0
rxn00282	OK	OK	4	0		0.0	0
rxn00283	OK	OK	2	0		0.0	0
rxn00284	OK	OK	5	0		0.0	0
rxn00285	OK	OK	6	0		0.0	0
rxn00286	OK	OK	4	0		0.0	0
rxn00287	OK	OK	5	0		0.0	0
rxn00288	OK	OK	4	0		0.0	0
rxn00289	OK	OK	3	0		0.0	0
rxn00290	OK	OK	4	0		0.0	0
rxn00291	OK	OK	4	0		0.0	0
rxn00292	OK	OK	4	0		0.0	0
rxn00293	OK	OK	4	0		0.0	0
rxn00295	OK	OK	2	0		0.0	0
rxn00296	MI:C:11/H:22/N:2/O:1/P:-2|CI:2	F_heavy_imbalance	2	0	"{""C"": 11.0, ""H"": 22.0, ""N"": 2.0, ""O"": 1.0, ""P"": -2.0}"	2.0	0
rxn00297	OK	OK	2	0		0.0	0
rxn00298	OK	OK	6	0		0.0	0
rxn00299	CI:-1	OK	5	0		0.0	0
rxn00300	OK	OK	6	0		0.0	0
rxn00301	OK	OK	5	0		0.0	0
rxn00302	CI:-1	OK	3	0		0.0	0
rxn00303	OK	OK	5	0		0.0	0
rxn00304	OK	OK	5	0		0.0	0
rxn00305	OK	OK	5	0		0.0	0
rxn00306	OK	OK	6	0		0.0	0
rxn00307	OK	OK	4	0		0.0	0
rxn00308	CI:1	OK	6	0		0.0	0
rxn00309	OK	OK	7	0		0.0	0
rxn00310	OK	OK	6	0		0.0	0
rxn00311	OK	OK	6	0		0.0	0
rxn00312	OK	OK	5	0		0.0	0
rxn00313	OK	OK	4	0		0.0	0
rxn00314	OK	OK	7	0		0.0	0
rxn00315	OK	OK	4	0		0.0	0
rxn00316	OK	OK	5	0		0.0	0
rxn00317	OK	OK	4	0		0.0	0
rxn00318	OK	OK	4	0		0.0	0
rxn00319	OK	OK	3	0		0.0	0
rxn00320	OK	OK	2	0		0.0	0
rxn00321	OK	OK	2	0		0.0	0
rxn00322	OK	OK	4	0		0.0	0
rxn00323	OK	OK	3	0		0.0	0
rxn00324	OK	OK	5	0		0.0	0
rxn00325	OK	OK	6	0		0.0	0
rxn00326	OK	OK	6	0		0.0	0
rxn00327	OK	OK	6	0		0.0	0
rxn00328	OK	OK	3	0		0.0	0
rxn00330	OK	OK	6	0		0.0	0
rxn00331	OK	OK	3	0		0.0	0
rxn00332	OK	OK	5	0		0.0	0
rxn00333	OK	OK	4	0		0.0	0
rxn00334	OK	OK	3	0		0.0	0
rxn00335	OK	OK	3	0		0.0	0
rxn00336	OK	OK	3	0		0.0	0
rxn00337	OK	OK	4	0		0.0	0
rxn00338	OK	OK	4	0		0.0	0
rxn00339	OK	OK	7	0		0.0	0
rxn00340	OK	OK	7	0		0.0	0
rxn00341	OK	OK	6	0		0.0	0
rxn00342	OK	OK	4	0		0.0	0
rxn00343	OK	OK	4	0		0.0	0
rxn00344	OK	OK	5	0		0.0	0
rxn00345	OK	OK	4	0		0.0	0
rxn00346	OK	OK	4	0		0.0	0
rxn00347	OK	OK	3	0		0.0	0
rxn00348	OK	OK	2	0		0.0	0
rxn00349	MI:C:-2/H:-2/O:-2/R:1|CI:1	A_no_formula	2	1	"{""C"": -4.0, ""H"": -6.0, ""N"": -1.0, ""O"": -4.0}"	1.0	0
rxn00350	OK	OK	4	0		0.0	0
rxn00351	OK	OK	7	0		0.0	0
rxn00352	CI:1	OK	5	0		0.0	0
rxn00353	OK	E_charge_only	2	0		2.0	0
rxn00354	OK	OK	6	0		0.0	0
rxn00355	OK	OK	4	0		0.0	0
rxn00356	OK	OK	4	0		0.0	0
rxn00357	OK	OK	5	0		0.0	0
rxn00358	OK	OK	2	0		0.0	0
rxn00359	OK	OK	5	0		0.0	0
rxn00360	OK	OK	4	0		0.0	0
rxn00361	OK	OK	5	0		0.0	0
rxn00362	OK	OK	4	0		0.0	0
rxn00363	OK	OK	4	0		0.0	0
rxn00364	OK	OK	5	0		0.0	0
rxn00365	OK	OK	5	0		0.0	0
rxn00366	OK	OK	5	0		0.0	0
rxn00367	OK	OK	5	0		0.0	0
rxn00368	OK	OK	5	0		0.0	0
rxn00369	OK	OK	5	0		0.0	0
rxn00370	OK	OK	4	0		0.0	0
rxn00371	OK	OK	4	0		0.0	0
rxn00372	OK	OK	5	0		0.0	0
rxn00373	OK	OK	4	0		0.0	0
rxn00374	OK	OK	4	0		0.0	0
rxn00375	OK	OK	4	0		0.0	0
rxn00376	OK	OK	4	0		0.0	0
rxn00377	CI:1	OK	5	0		0.0	0
rxn00378	OK	A_no_formula	6	2		0.0	0
rxn00379	OK	OK	4	0		0.0	0
rxn00380	OK	OK	4	0		0.0	0
rxn00381	OK	OK	5	0		0.0	0
rxn00382	OK	OK	6	0		0.0	0
rxn00383	OK	OK	6	0		0.0	0
rxn00384	OK	OK	5	0		0.0	0
rxn00385	OK	OK	5	0		0.0	0
rxn00386	OK	OK	5	0		0.0	0
rxn00387	OK	OK	5	0		0.0	0
rxn00388	CI:-1	A_no_formula	5	2	"{""H"": -1.0, ""N"": 1.0, ""O"": -2.0}"	0.0	0
rxn00389	CI:-1	A_no_formula	5	2	"{""C"": 6.0, ""H"": 12.0, ""N"": 2.0, ""O"": 1.0}"	0.0	0
rxn00390	CI:-1	A_no_formula	5	2	"{""C"": 4.0, ""H"": 3.0, ""N"": 1.0, ""O"": 3.0}"	0.0	0
rxn00391	CI:-1	OK	4	0		0.0	0
rxn00392	CI:1	OK	5	0		0.0	0
rxn00393	CI:1	OK	4	0		0.0	0
rxn00394	OK	OK	4	0		0.0	0
rxn00395	OK	OK	4	0		0.0	0
rxn00396	OK	OK	5	0		0.0	0
rxn00397	OK	OK	5	0		0.0	0
rxn00398	OK	OK	6	0		0.0	0
rxn00399	OK	OK	8	0		0.0	0
rxn00400	OK	OK	7	0		0.0	0
rxn00401	OK	OK	5	0		0.0	0
rxn00402	OK	OK	7	0		0.0	0
rxn00403	OK	OK	7	0		0.0	0
rxn00404	OK	OK	4	0		0.0	0
rxn00405	OK	OK	4	0		0.0	0
rxn00406	OK	OK	2	0		0.0	0
rxn00407	OK	OK	5	0		0.0	0
rxn00408	OK	OK	5	0		0.0	0
rxn00409	OK	OK	4	0		0.0	0
rxn00410	OK	OK	7	0		0.0	0
rxn00411	OK	OK	5	0		0.0	0
rxn00412	OK	OK	9	0		0.0	0
rxn00413	OK	OK	4	0		0.0	0
rxn00414	OK	OK	9	0		0.0	0
rxn00415	OK	OK	4	0		0.0	0
rxn00416	OK	OK	9	0		0.0	0
rxn00417	OK	OK	2	0		0.0	0
rxn00418	OK	OK	4	0		0.0	0
rxn00419	OK	OK	7	0		0.0	0
rxn00420	OK	OK	4	0		0.0	0
rxn00421	OK	OK	5	0		0.0	0
rxn00422	OK	OK	4	0		0.0	0
rxn00423	OK	OK	4	0		0.0	0
rxn00424	OK	OK	4	0		0.0	0
rxn00425	OK	OK	2	0		0.0	0
rxn00426	OK	OK	3	0		0.0	0
rxn00427	OK	OK	4	0		0.0	0
rxn00428	OK	OK	5	0		0.0	0
rxn00429	OK	OK	6	0		0.0	0
rxn00430	OK	OK	5	0		0.0	0
rxn00431	CI:2	E_charge_only	5	0		2.0	0
rxn00432	OK	OK	4	0		0.0	0
rxn00433	OK	OK	6	0		0.0	0
rxn00434	OK	OK	6	0		0.0	0
rxn00435	OK	OK	5	0		0.0	0
rxn00436	CI:1	OK	5	0		0.0	0
rxn00437	OK	OK	4	0		0.0	0
rxn00438	CI:-1	OK	5	0		0.0	0
rxn00439	OK	OK	5	0		0.0	0
rxn00440	OK	OK	5	0		0.0	0
rxn00441	OK	OK	5	0		0.0	0
rxn00442	OK	OK	5	0		0.0	0
rxn00443	CI:-1	A_no_formula	5	2		0.0	0
rxn00444	CI:1	OK	4	0		0.0	0
rxn00445	CI:-1	OK	4	0		0.0	0
rxn00447	CI:2	E_charge_only	3	0		1.0	0
rxn00448	CI:1	OK	6	0		0.0	0
rxn00449	CI:1	OK	2	0		0.0	0
rxn00450	OK	OK	6	0		0.0	0
rxn00451	OK	OK	4	0		0.0	0
rxn00452	OK	OK	5	0		0.0	0
rxn00453	OK	OK	5	0		0.0	0
rxn00454	OK	OK	4	0		0.0	0
rxn00455	OK	OK	4	0		0.0	0
rxn00456	OK	OK	5	0		0.0	0
rxn00457	OK	OK	2	0		0.0	0
rxn00458	OK	OK	4	0		0.0	0
rxn00459	OK	OK	3	0		0.0	0
rxn00460	OK	OK	5	0		0.0	0
rxn00461	OK	OK	4	0		0.0	0
rxn00462	OK	OK	3	0		0.0	0
rxn00463	OK	OK	5	0		0.0	0
rxn00464	OK	OK	5	0		0.0	0
rxn00465	OK	OK	6	0		0.0	0
rxn00466	OK	OK	7	0		0.0	0
rxn00467	OK	OK	4	0		0.0	0
rxn00468	OK	OK	6	0		0.0	0
rxn00469	OK	OK	4	0		0.0	0
rxn00470	OK	OK	4	0		0.0	0
rxn00471	OK	OK	3	0		0.0	0
rxn00472	OK	OK	2	0		0.0	0
rxn00473	OK	OK	5	0		0.0	0
rxn00474	OK	OK	4	0		0.0	0
rxn00475	OK	OK	7	0		0.0	0
rxn00476	OK	OK	7	0		0.0	0
rxn00477	OK	OK	6	0		0.0	0
rxn00478	OK	OK	3	0		0.0	0
rxn00479	OK	OK	5	0		0.0	0
rxn00480	OK	OK	6	0		0.0	0
rxn00481	OK	OK	4	0		0.0	0
rxn00482	OK	OK	5	0		0.0	0
rxn00483	OK	OK	4	0		0.0	0
rxn00484	OK	OK	4	0		0.0	0
rxn00485	OK	OK	7	0		0.0	0
rxn00486	OK	OK	5	0		0.0	0
rxn00487	OK	OK	7	0		0.0	0
rxn00488	OK	OK	6	0		0.0	0
rxn00489	OK	OK	5	0		0.0	0
rxn00490	OK	OK	5	0		0.0	0
rxn00491	OK	OK	4	0		0.0	0
rxn00492	OK	OK	5	0		0.0	0
rxn00493	OK	OK	4	0		0.0	0
rxn00494	OK	OK	4	0		0.0	0
rxn00495	OK	OK	3	0		0.0	0
rxn00496	MI:C:-1/H:-2/O:-1	F_heavy_imbalance	2	0	"{""C"": -1.0, ""H"": -2.0, ""O"": -1.0}"	0.0	0
rxn00497	OK	OK	4	0		0.0	0
rxn00498	OK	OK	4	0		0.0	0
rxn00499	OK	OK	5	0		0.0	0
rxn00500	OK	OK	5	0		0.0	0
rxn00501	OK	OK	6	0		0.0	0
rxn00502	OK	OK	6	0		0.0	0
rxn00503	OK	OK	6	0		0.0	0
rxn00504	OK	OK	6	0		0.0	0
rxn00505	OK	OK	5	0		0.0	0
rxn00506	OK	OK	6	0		0.0	0
rxn00507	OK	OK	6	0		0.0	0
rxn00508	OK	OK	6	0		0.0	0
rxn00509	OK	OK	6	0		0.0	0
rxn00510	OK	OK	7	0		0.0	0
rxn00511	OK	OK	7	0		0.0	0
rxn00512	OK	OK	5	0		0.0	0
rxn00513	OK	OK	5	0		0.0	0
rxn00514	OK	OK	5	0		0.0	0
rxn00515	OK	OK	4	0		0.0	0
rxn00516	OK	OK	5	0		0.0	0
rxn00517	OK	OK	5	0		0.0	0
rxn00518	OK	OK	5	0		0.0	0
rxn00519	OK	OK	5	0		0.0	0
rxn00520	OK	OK	6	0		0.0	0
rxn00521	OK	OK	5	0		0.0	0
rxn00522	OK	OK	6	0		0.0	0
rxn00523	OK	OK	6	0		0.0	0
rxn00524	CI:-2	E_charge_only	5	0		-2.0	0
rxn00525	OK	OK	5	0		0.0	0
rxn00526	OK	OK	5	0		0.0	0
rxn00527	OK	OK	4	0		0.0	0
rxn00528	OK	OK	7	0		0.0	0
rxn00529	OK	OK	4	0		0.0	0
rxn00530	OK	OK	3	0		0.0	0
rxn00531	OK	OK	2	0		0.0	0
rxn00532	OK	OK	6	0		0.0	0
rxn00533	OK	OK	7	0		0.0	0
rxn00534	OK	OK	4	0		0.0	0
rxn00535	OK	OK	6	0		0.0	0
rxn00536	OK	OK	5	0		0.0	0
rxn00537	OK	OK	5	0		0.0	0
rxn00538	OK	OK	5	0		0.0	0
rxn00539	OK	OK	3	0		0.0	0
rxn00540	OK	OK	3	0		0.0	0
rxn00541	OK	OK	3	0		0.0	0
rxn00542	OK	OK	3	0		0.0	0
rxn00543	OK	OK	5	0		0.0	0
rxn00544	OK	OK	3	0		0.0	0
rxn00545	OK	OK	5	0		0.0	0
rxn00546	OK	OK	5	0		0.0	0
rxn00547	OK	OK	5	0		0.0	0
rxn00548	OK	OK	5	0		0.0	0
rxn00549	OK	OK	4	0		0.0	0
rxn00550	OK	OK	4	0		0.0	0
rxn00551	OK	OK	5	0		0.0	0
rxn00552	OK	OK	4	0		0.0	0
rxn00553	OK	OK	4	0		0.0	0
rxn00554	OK	OK	5	0		0.0	0
rxn00555	OK	OK	4	0		0.0	0
rxn00556	OK	OK	5	0		0.0	0
rxn00557	OK	OK	5	0		0.0	0
rxn00558	OK	OK	2	0		0.0	0
rxn00559	OK	OK	2	0		0.0	0
rxn00560	OK	OK	7	0		0.0	0
rxn00561	OK	OK	4	0		0.0	0
rxn00562	OK	OK	3	0		0.0	0
rxn00563	OK	OK	4	0		0.0	0
rxn00564	OK	OK	3	0		0.0	0
rxn00565	OK	OK	5	0		0.0	0
rxn00566	CI:-1	OK	5	0		0.0	0
rxn00567	OK	A_no_formula	6	2		0.0	0
rxn00568	OK	OK	6	0		0.0	0
rxn00569	OK	OK	6	0		0.0	0
rxn00570	OK	OK	4	0		0.0	0
rxn00571	OK	OK	6	0		0.0	0
rxn00572	OK	OK	6	0		0.0	0
rxn00573	OK	OK	6	0		0.0	0
rxn00574	CI:2	E_charge_only	4	0		2.0	0
rxn00575	OK	OK	4	0		0.0	0
rxn00577	OK	OK	4	0		0.0	0
rxn00578	OK	OK	4	0		0.0	0
rxn00579	OK	OK	4	0		0.0	0
rxn00580	OK	OK	4	0		0.0	0
rxn00581	OK	OK	4	0		0.0	0
rxn00582	OK	OK	2	0		0.0	0
rxn00583	OK	OK	5	0		0.0	0
rxn00584	OK	OK	5	0		0.0	0
rxn00585	OK	OK	5	0		0.0	0
rxn00586	OK	OK	7	0		0.0	0
rxn00587	OK	OK	4	0		0.0	0
rxn00588	OK	OK	4	0		0.0	0
rxn00589	OK	OK	8	0		0.0	0
rxn00590	CI:2	E_charge_only	6	0		2.0	0
rxn00591	OK	OK	5	0		0.0	0
rxn00592	OK	OK	4	0		0.0	0
rxn00593	OK	OK	4	0		0.0	0
rxn00594	OK	OK	8	0		0.0	0
rxn00595	OK	OK	8	0		0.0	0
rxn00596	OK	OK	5	0		0.0	0
rxn00597	CI:-2	E_charge_only	8	0		-2.0	0
rxn00598	OK	OK	4	0		0.0	0
rxn00599	OK	OK	6	0		0.0	0
rxn00600	OK	OK	4	0		0.0	0
rxn00601	OK	OK	5	0		0.0	0
rxn00602	OK	OK	2	0		0.0	0
rxn00603	OK	OK	5	0		0.0	0
rxn00604	OK	OK	5	0		0.0	0
rxn00605	OK	OK	4	0		0.0	0
rxn00606	OK	OK	4	0		0.0	0
rxn00607	OK	OK	4	0		0.0	0
rxn00608	OK	OK	4	0		0.0	0
rxn00609	OK	OK	2	0		0.0	0
rxn00610	OK	OK	4	0		0.0	0
rxn00611	OK	OK	5	0		0.0	0
rxn00612	OK	OK	5	0		0.0	0
rxn00613	OK	OK	5	0		0.0	0
rxn00614	OK	OK	4	0		0.0	0
rxn00615	OK	OK	5	0		0.0	0
rxn00616	OK	OK	4	0		0.0	0
rxn00617	OK	OK	4	0		0.0	0
rxn00618	OK	OK	4	0		0.0	0
rxn00619	OK	OK	4	0		0.0	0
rxn00620	OK	OK	5	0		0.0	0
rxn00621	OK	OK	4	0		0.0	0
rxn00622	OK	A_no_formula	5	2	"{""C"": 3.0, ""H"": 6.0, ""O"": 5.0, ""P"": 1.0}"	0.0	0
rxn00623	OK	OK	6	0		0.0	0
rxn00624	OK	OK	4	0		0.0	0
rxn00625	OK	OK	3	0		0.0	0
rxn00626	OK	A_no_formula	5	2		0.0	0
rxn00627	OK	OK	5	0		0.0	0
rxn00629	OK	OK	5	0		0.0	0
rxn00630	OK	OK	5	0		0.0	0
rxn00631	OK	OK	5	0		0.0	0
rxn00632	OK	OK	4	0		0.0	0
rxn00633	OK	OK	4	0		0.0	0
rxn00634	OK	OK	5	0		0.0	0
rxn00635	OK	OK	5	0		0.0	0
rxn00636	OK	OK	2	0		0.0	0
rxn00638	OK	OK	6	0		0.0	0
rxn00639	OK	OK	5	0		0.0	0
rxn00640	OK	OK	4	0		0.0	0
rxn00641	OK	OK	4	0		0.0	0
rxn00642	OK	OK	3	0		0.0	0
rxn00643	OK	OK	2	0		0.0	0
rxn00644	CI:-2	OK	5	0		0.0	0
rxn00645	CI:-1	OK	3	0		0.0	0
rxn00646	OK	OK	7	0		0.0	0
rxn00647	CI:-1	OK	5	0		0.0	0
rxn00649	CI:1	OK	5	0		0.0	0
rxn00650	OK	OK	4	0		0.0	0
rxn00651	CI:-1	OK	4	0		0.0	0
rxn00652	OK	OK	2	0		0.0	0
rxn00653	OK	OK	6	0		0.0	0
rxn00654	OK	OK	6	0		0.0	0
rxn00655	OK	OK	7	0		0.0	0
rxn00656	OK	OK	4	0		0.0	0
rxn00657	OK	OK	4	0		0.0	0
rxn00658	OK	OK	4	0		0.0	0
rxn00659	OK	OK	7	0		0.0	0
rxn00660	OK	OK	4	0		0.0	0
rxn00661	OK	OK	7	0		0.0	0
rxn00662	OK	OK	4	0		0.0	0
rxn00663	OK	OK	5	0		0.0	0
rxn00664	MI:C:4/H:-4/O:2|CI:-2	F_heavy_imbalance	2	0	"{""C"": 4.0, ""H"": -4.0, ""O"": 2.0}"	-2.0	0
rxn00665	MI:H:-3/O:2|CI:-1	D_H_and_O	2	0	"{""H"": -3.0, ""O"": 2.0}"	-1.0	0
rxn00666	MI:N:1/O:-2|CI:1	F_heavy_imbalance	2	0	"{""N"": 1.0, ""O"": -2.0}"	1.0	0
rxn00667	MI:H:16/O:-1|CI:6	D_H_and_O	5	0	"{""H"": 16.0, ""O"": -1.0}"	6.0	0
rxn00668	OK	OK	5	0		0.0	0
rxn00669	OK	OK	6	0		0.0	0
rxn00670	OK	OK	4	0		0.0	0
rxn00671	OK	OK	6	0		0.0	0
rxn00672	OK	OK	4	0		0.0	0
rxn00673	OK	OK	4	0		0.0	0
rxn00674	OK	OK	7	0		0.0	0
rxn00675	OK	OK	5	0		0.0	0
rxn00676	OK	OK	4	0		0.0	0
rxn00677	OK	OK	4	0		0.0	0
rxn00678	OK	OK	4	0		0.0	0
rxn00679	OK	OK	6	0		0.0	0
rxn00680	OK	OK	6	0		0.0	0
rxn00681	MI:C:-21/H:-31/N:-7/O:-15/P:-3/S:-1|CI:3	F_heavy_imbalance	3	0	"{""C"": -21.0, ""H"": -31.0, ""N"": -7.0, ""O"": -15.0, ""P"": -3.0, ""S"": -1.0}"	3.0	0
rxn00682	OK	OK	3	0		0.0	0
rxn00684	OK	OK	5	0		0.0	0
rxn00685	CI:2	E_charge_only	5	0		2.0	0
rxn00686	OK	OK	5	0		0.0	0
rxn00687	CI:2	E_charge_only	5	0		2.0	0
rxn00688	OK	OK	7	0		0.0	0
rxn00689	MI:C:5/H:6/N:1/O:3|CI:-1	F_heavy_imbalance	7	0	"{""C"": 5.0, ""H"": 6.0, ""N"": 1.0, ""O"": 3.0}"	-1.0	0
rxn00690	OK	OK	6	0		0.0	0
rxn00691	OK	OK	5	0		0.0	0
rxn00692	OK	OK	5	0		0.0	0
rxn00693	OK	OK	4	0		0.0	0
rxn00695	OK	OK	4	0		0.0	0
rxn00696	OK	OK	5	0		0.0	0
rxn00697	OK	OK	5	0		0.0	0
rxn00698	OK	OK	4	0		0.0	0
rxn00699	OK	OK	4	0		0.0	0
rxn00700	OK	OK	4	0		0.0	0
rxn00701	OK	OK	4	0		0.0	0
rxn00702	OK	OK	4	0		0.0	0
rxn00703	OK	OK	4	0		0.0	0
rxn00704	OK	OK	2	0		0.0	0
rxn00705	OK	OK	4	0		0.0	0
rxn00706	OK	OK	5	0		0.0	0
rxn00707	OK	OK	5	0		0.0	0
rxn00708	OK	OK	4	0		0.0	0
rxn00709	OK	OK	5	0		0.0	0
rxn00710	OK	OK	4	0		0.0	0
rxn00711	OK	OK	5	0		0.0	0
rxn00712	OK	OK	5	0		0.0	0
rxn00713	OK	OK	5	0		0.0	0
rxn00714	OK	OK	5	0		0.0	0
rxn00715	OK	OK	5	0		0.0	0
rxn00716	OK	OK	4	0		0.0	0
rxn00717	OK	OK	5	0		0.0	0
rxn00718	OK	OK	4	0		0.0	0
rxn00719	OK	OK	5	0		0.0	0
rxn00720	OK	OK	5	0		0.0	0
rxn00721	OK	OK	5	0		0.0	0
rxn00722	OK	OK	7	0		0.0	0
rxn00723	OK	OK	7	0		0.0	0
rxn00724	OK	OK	5	0		0.0	0
rxn00725	OK	OK	5	0		0.0	0
rxn00726	OK	OK	6	0		0.0	0
rxn00727	OK	OK	6	0		0.0	0
rxn00728	OK	OK	5	0		0.0	0
rxn00729	OK	OK	5	0		0.0	0
rxn00730	OK	OK	4	0		0.0	0
rxn00731	OK	OK	4	0		0.0	0
rxn00732	MI:C:3/H:2/O:2	F_heavy_imbalance	2	0	"{""C"": 3.0, ""H"": 2.0, ""O"": 2.0}"	0.0	0
rxn00733	MI:C:3/H:4/N:1/O:-1|CI:1	F_heavy_imbalance	2	0	"{""C"": 3.0, ""H"": 4.0, ""N"": 1.0, ""O"": -1.0}"	1.0	0
rxn00734	OK	OK	7	0		0.0	0
rxn00735	OK	OK	5	0		0.0	0
rxn00736	OK	OK	4	0		0.0	0
rxn00737	OK	OK	3	0		0.0	0
rxn00738	OK	OK	4	0		0.0	0
rxn00739	OK	OK	6	0		0.0	0
rxn00740	OK	OK	6	0		0.0	0
rxn00741	OK	OK	5	0		0.0	0
rxn00742	CI:1	OK	6	0		0.0	0
rxn00743	OK	OK	4	0		0.0	0
rxn00744	OK	OK	5	0		0.0	0
rxn00745	OK	OK	4	0		0.0	0
rxn00746	OK	OK	3	0		0.0	0
rxn00747	OK	OK	2	0		0.0	0
rxn00748	OK	OK	3	0		0.0	0
rxn00749	OK	OK	6	0		0.0	0
rxn00750	CI:-12	E_charge_only	4	0		-12.0	0
rxn00751	OK	OK	5	0		0.0	0
rxn00752	OK	OK	4	0		0.0	0
rxn00753	OK	OK	4	0		0.0	0
rxn00754	OK	OK	5	0		0.0	0
rxn00755	OK	OK	5	0		0.0	0
rxn00756	OK	OK	5	0		0.0	0
rxn00757	CI:-1	A_no_formula	4	2	"{""C"": 5.0, ""H"": 12.0, ""N"": 1.0}"	0.0	0
rxn00758	OK	OK	5	0		0.0	0
rxn00759	MI:Cl:-1|CI:1	F_heavy_imbalance	5	0	"{""Cl"": -1.0}"	1.0	0
rxn00760	MI:Cl:1|CI:-1	F_heavy_imbalance	5	0	"{""Cl"": 1.0}"	-1.0	0
rxn00761	MI:Cl:-1/H:1|CI:2	F_heavy_imbalance	6	0	"{""Cl"": -1.0, ""H"": 1.0}"	2.0	0
rxn00762	OK	OK	5	0		0.0	0
rxn00763	OK	OK	5	0		0.0	0
rxn00764	OK	OK	5	0		0.0	0
rxn00765	OK	OK	5	0		0.0	0
rxn00766	OK	OK	4	0		0.0	0
rxn00767	OK	OK	5	0		0.0	0
rxn00768	OK	OK	3	0		0.0	0
rxn00769	OK	OK	3	0		0.0	0
rxn00770	OK	OK	5	0		0.0	0
rxn00771	OK	OK	5	0		0.0	0
rxn00772	OK	OK	5	0		0.0	0
rxn00773	OK	OK	4	0		0.0	0
rxn00774	OK	OK	7	0		0.0	0
rxn00775	OK	OK	5	0		0.0	0
rxn00776	OK	OK	4	0		0.0	0
rxn00777	OK	OK	2	0		0.0	0
rxn00778	OK	OK	2	0		0.0	0
rxn00779	OK	OK	6	0		0.0	0
rxn00780	OK	OK	5	0		0.0	0
rxn00781	OK	OK	6	0		0.0	0
rxn00782	OK	OK	6	0		0.0	0
rxn00783	OK	OK	3	0		0.0	0
rxn00784	OK	OK	3	0		0.0	0
rxn00785	OK	OK	4	0		0.0	0
rxn00786	OK	OK	3	0		0.0	0
rxn00787	OK	OK	3	0		0.0	0
rxn00789	CI:-1	OK	5	0		0.0	0
rxn00790	OK	OK	7	0		0.0	0
rxn00791	OK	OK	5	0		0.0	0
rxn00792	OK	OK	4	0		0.0	0
rxn00793	OK	OK	7	0		0.0	0
rxn00794	OK	OK	4	0		0.0	0
rxn00795	OK	OK	4	0		0.0	0
rxn00796	OK	OK	5	0		0.0	0
rxn00797	OK	OK	4	0		0.0	0
rxn00798	OK	OK	2	0		0.0	0
rxn00799	OK	OK	3	0		0.0	0
rxn00800	OK	OK	3	0		0.0	0
rxn00801	OK	OK	5	0		0.0	0
rxn00802	OK	OK	3	0		0.0	0
rxn00803	OK	OK	2	0		0.0	0
rxn00804	OK	OK	7	0		0.0	0
rxn00805	OK	OK	5	0		0.0	0
rxn00806	OK	OK	4	0		0.0	0
rxn00807	OK	OK	2	0		0.0	0
rxn00808	OK	OK	5	0		0.0	0
rxn00809	CI:-4	E_charge_only	5	0		-4.0	0
rxn00810	OK	OK	5	0		0.0	0
rxn00811	CI:-4	E_charge_only	5	0		-4.0	0
rxn00812	OK	OK	5	0		0.0	0
rxn00813	OK	OK	5	0		0.0	0
rxn00814	OK	OK	6	0		0.0	0
rxn00815	OK	OK	4	0		0.0	0
rxn00816	OK	OK	4	0		0.0	0
rxn00817	OK	OK	4	0		0.0	0
rxn00818	OK	OK	4	0		0.0	0
rxn00819	OK	OK	4	0		0.0	0
rxn00820	MI:H:-1/O:1|CI:-2	A_no_formula	4	2	"{""H"": -1.0, ""O"": 1.0}"	-2.0	0
rxn00821	CI:-3	OK	5	0		0.0	0
rxn00822	OK	OK	4	0		0.0	0
rxn00824	CI:1	OK	5	0		0.0	0
rxn00826	OK	OK	4	0		0.0	0
rxn00827	OK	OK	5	0		0.0	0
rxn00828	MI:C:8/H:18/N:1/O:2/P:-1|CI:2	F_heavy_imbalance	2	0	"{""C"": 8.0, ""H"": 18.0, ""N"": 1.0, ""O"": 2.0, ""P"": -1.0}"	2.0	0
rxn00829	OK	OK	6	0		0.0	0
rxn00830	OK	OK	2	0		0.0	0
rxn00831	OK	OK	4	0		0.0	0
rxn00832	OK	OK	3	0		0.0	0
rxn00833	OK	OK	4	0		0.0	0
rxn00834	OK	OK	6	0		0.0	0
rxn00835	OK	OK	5	0		0.0	0
rxn00836	OK	OK	5	0		0.0	0
rxn00837	OK	OK	6	0		0.0	0
rxn00838	OK	OK	7	0		0.0	0
rxn00839	OK	OK	4	0		0.0	0
rxn00840	OK	OK	5	0		0.0	0
rxn00841	OK	OK	5	0		0.0	0
rxn00842	OK	OK	5	0		0.0	0
rxn00843	OK	OK	7	0		0.0	0
rxn00844	OK	OK	7	0		0.0	0
rxn00845	OK	OK	5	0		0.0	0
rxn00846	OK	OK	5	0		0.0	0
rxn00847	OK	OK	4	0		0.0	0
