id,name,abbreviation,ec_numbers,reversibility,deltag,deltagerr,definition,is_transport,rxn_smiles
rxn58803,,,[],=,10000000.0,10000000.0,(1) dTDP-sibirosamine[0] + (1) sibiromycin aglycon[0] <=> (1) dTDP[0] + (1) sibiromycin[0],0,C[NH2+][C@H]1[C@H](C)O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)[C@H](O)[C@]1(C)O.C/C=C/C1=CN2C(=O)c3cc(O)c(C)c(O)c3N[C@H](O)[C@@H]2C1>>Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]c1=O.C/C=C/C1=CN2C(=O)c3cc(O[C@@H]4O[C@@H](C)[C@H]([NH2+]C)[C@@](C)(O)[C@H]4O)c(C)c(O)c3N[C@H](O)[C@@H]2C1
rxn58804,,,[],=,10000000.0,10000000.0,(1) H2O[0] + (1) L-1-PHOSPHATIDYL-SERINE[0] <=> (1) Fatty-Acids[0] + (1) a 2-acyl-sn-glycero-3-phospho-L-serine[0],0,O.*C(=O)OC[C@H](COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-])OC(*)=O>>*C(=O)O.*C(=O)O[C@H](CO)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-]
rxn58805,,,[],=,10000000.0,10000000.0,(1) H2O[0] + (1) O2[0] + (1) Indoleacetate[0] <=> (1) H2O2[0] + (1) indole-3-glycolate[0],0,O.O=O.O=C([O-])Cc1c[nH]c2ccccc12>>OO.O=C([O-])[C@H](O)c1c[nH]c2ccccc12
rxn58806,,,[],=,10000000.0,10000000.0,(1) Protoporphyrin[0] + (3) Menaquinols[1] <=> (1) ProtoporphyrinogenIX[0] + (3) Menaquinones[1],1,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.*C/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O.*C/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O.*C/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O>>C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2.*C/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O.*C/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O.*C/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
rxn58808,,,[],=,10000000.0,10000000.0,(3) O2[0] + (1) 3-Methylbutyraldehyde oxime[0] + (3) Reduced flavin[0] <=> (5) H2O[0] + (3) Flavin[0] + (1) 4-hydroxy-3-(hydroxymethyl)-2-butenenitrile[0],0,O=O.O=O.O=O.CC(C)C/C=N/O.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21>>O.O.O.O.O.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.N#CC=C(CO)CO
rxn58809,,,[],=,10000000.0,10000000.0,(2) O2[0] + (2) 2-Oxoglutarate[0] + (1) 4'-methoxycyclopeptin[0] <=> (1) H2O[0] + (2) CO2[0] + (2) Succinate[0] + (1) (-)-4'-methoxycyclopenin[0],0,O=O.O=O.O=C([O-])CCC(=O)C(=O)[O-].O=C([O-])CCC(=O)C(=O)[O-].COc1ccc(C[C@H]2C(=O)Nc3ccccc3C(=O)N2C)cc1>>O.O=C=O.O=C=O.O=C([O-])CCC(=O)[O-].O=C([O-])CCC(=O)[O-].COc1ccc([C@H]2O[C@]23C(=O)Nc2ccccc2C(=O)N3C)cc1
rxn58810,,,[],=,10000000.0,10000000.0,(1) H2O[0] + (1) O2[0] + (1) <i>N</i>-(1-deoxy-D-fructos-1-yl)-L-glutamine[0] <=> (1) H2O2[0] + (1) L-Glutamine[0] + (1) D-glucosone[0],0,O.O=O.NC(=O)CC[C@H]([NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>OO.NC(=O)CC[C@H]([NH3+])C(=O)[O-].O=CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO
rxn58811,,,[],=,10000000.0,10000000.0,"(1) dTDP-rhamnose[0] + (1) alpha-D-Glcl-(1->4)-beta-D-Gal-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol[0] <=> (1) dTDP[0] + (1) alpha-L-Rha-(1->4)-alpha-D-Glc-(1->4)-beta-D-Gal-(1->3)-GalNAc-PP-Und[0]",0,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O.CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O>>Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]c1=O.CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
rxn58812,,,[],=,10000000.0,10000000.0,(1) GSH[0] + (1) H+[0] + (1) Fumarate[0] <=> (1) <i>S</i>-(2-succinyl)-glutathione[0],0,[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])C(=O)[O-].[H+].O=C([O-])/C=C/C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CSC(CC(=O)[O-])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]
rxn58813,,,[],=,10000000.0,10000000.0,"(1) NADP[0] + (1) (16<i>R</i>,19<i>E</i>)-isositsirikine[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Geissoschizine[0]",0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1[C@H](CO)C(=O)OC>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC
rxn58814,Cu+ export,Cu+ export,[],=,10000000.0,10000000.0,(1) H+[1] + (1) Cu(I)[0] <=> (1) H+[0] + (1) Cu(I)[1],1,[H+].[Cu+]>>[H+].[Cu+]
rxn58815,,,[],=,10000000.0,10000000.0,(1) CO2[0] + (1) Benzene[0] <=> (1) H+[0] + (1) Benzoate[0],0,O=C=O.c1ccccc1>>[H+].O=C([O-])c1ccccc1
rxn58816,,,[],=,10000000.0,10000000.0,"(1) CTP[0] + (1) a 1-acyl-2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphate[0] <=> (1) PPi[0] + (1) a CDP-1-acyl-2-arachidonoyl-glycerol[0]",0,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)n1.*C(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC>>O=P([O-])([O-])OP(=O)([O-])O.*C(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
rxn58818,,,[],=,10000000.0,10000000.0,(5) O2[0] + (11) H+[0] + (1) 34alpha-deoxy-rifamycin W[0] + (10) Reduced-ferredoxins[0] <=> (7) H2O[0] + (1) CO2[0] + (1) Demethyl-desacetyl-rifamycin S[0] + (10) Oxidized-ferredoxins[0],0,O=O.O=O.O=O.O=O.O=O.[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].[H+].C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C(\C)C(=O)c2c([O-])c(C)c(O)c3c2C(=O)C=C(NC1=O)C3=O.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1>>O.O.O.O.O.O.O.O=C=O.C/C1=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC1=O)C4=O.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1
rxn58819,,,[],=,10000000.0,10000000.0,(2) O2[0] + (4) H+[0] + (4) Reduced-ferredoxins[0] + (1) deoxyspectinabilin[0] <=> (3) H2O[0] + (4) Oxidized-ferredoxins[0] + (1) spectinabilin[0],0,O=O.O=O.[H+].[H+].[H+].[H+].**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.**[Fe+2]1(**)S[Fe+3](**)(**)S1.COc1oc(CC/C(C)=C/C(C)=C/C(C)=C/C(C)=C/c2ccc([N+](=O)[O-])cc2)c(C)c(=O)c1C>>O.O.O.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.**[Fe+3]1(**)S[Fe+3](**)(**)S1.COc1oc([C@H]2C/C(=C/C(C)=C/C(C)=C/C(C)=C/c3ccc([N+](=O)[O-])cc3)CO2)c(C)c(=O)c1C
rxn58821,,,[],=,10000000.0,10000000.0,(1) Succinate[0] + (1) Rhodoquinones[1] <=> (1) Fumarate[0] + (1) Rhodoquinols[1],1,O=C([O-])CCC(=O)[O-].*C/C(C)=C/CC1=C(C)C(=O)C(N)=C(OC)C1=O>>O=C([O-])/C=C/C(=O)[O-].*C/C(C)=C/Cc1c(C)c(O)c(N)c(OC)c1O
rxn58826,,,[],=,10000000.0,10000000.0,(1) NAD[0] + (1) 3-hydroxypropane-1-sulfonate[0] <=> (1) NADH[0] + (1) H+[0] + (1) 3-sulfopropaldehyde[0],0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=S(=O)([O-])CCCO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=CCCS(=O)(=O)[O-]
rxn58827,,,[],=,10000000.0,10000000.0,(1) HYXN[0] + (1) Deoxyguanosine[0] <=> (1) Guanine[0] + (1) Deoxyinosine[0],0,O=c1[nH]cnc2[nH]cnc12.Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1>>Nc1nc2[nH]cnc2c(=O)[nH]1.O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
rxn58828,,,[],=,10000000.0,10000000.0,"(1) H+[0] + (1) (2S)-3-[(2S)-3,5-dioxo-4-[(2E,4R,6R,8E,10E,12E)-4,6,12-trimethyltetradeca-2,8,10,12-tetraenoyl]pyrrolidin-2-yl]-2-hydroxy-2-methylpropanoate[0] <=> (1) sch210971[0]",0,[H+].C/C=C(C)/C=C/C=C/C[C@@H](C)C[C@@H](C)/C=C/C(=O)[C-]1C(=O)N[C@@H](C[C@](C)(O)C(=O)[O-])C1=O>>C/C=C(/C)[C@@H]1C=C[C@@H]2C[C@H](C)C[C@H](C)[C@H]2[C@@H]1C(=O)C1C(=O)N[C@H](C[C@](C)(O)C(=O)[O-])C1=O
rxn58829,,,[],=,10000000.0,10000000.0,(1) L-Malate[0] + (1) MK-9[1] <=> (1) Oxaloacetate[0] + (1) MKH2-9[1],1,O=C([O-])C[C@H](O)C(=O)[O-].CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O>>O=C([O-])CC(=O)C(=O)[O-].CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O
rxn58831,,,[],=,10000000.0,10000000.0,(2) GSH[0] + (1) Protein-Ox-Disulfides[0] <=> (1) Protein-Red-Disulfides[0],0,[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](C[S-])C(=O)NCC(=O)[O-])C(=O)[O-].*[NH2+][C@H]1CSSC[C@@H](C(*)=O)[NH2+]*NC1=O>>*[NH2+][C@@H](C[S-])C(=O)N*[NH2+][C@@H](C[S-])C(*)=O
rxn58832,,,[],=,10000000.0,10000000.0,(1) NADP[0] + (1) D-Erythritol 4-phosphate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) D-Erythrose4-phosphate[0],0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=P([O-])([O-])OC[C@@H](O)[C@@H](O)CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].O=C[C@H](O)[C@H](O)COP(=O)([O-])[O-]
rxn58833,,,[],=,10000000.0,10000000.0,(1) an inositol[0] <=> (1) an inositol[1],1,OC1C(O)C(O)C(O)C(O)C1O>>OC1C(O)C(O)C(O)C(O)C1O
rxn58835,,,[],=,10000000.0,10000000.0,(1) ProtoporphyrinogenIX[0] + (3) Ubiquinones[1] <=> (1) Protoporphyrin[0] + (3) Ubiquinols[1],1,C=Cc1c2[nH]c(c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])Cc1[nH]c(c(C)c1C=C)C2.*C/C(C)=C/CC1=C(C)C(=O)C(OC)=C(OC)C1=O.*C/C(C)=C/CC1=C(C)C(=O)C(OC)=C(OC)C1=O.*C/C(C)=C/CC1=C(C)C(=O)C(OC)=C(OC)C1=O>>C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.*C/C(C)=C/Cc1c(C)c(O)c(OC)c(OC)c1O.*C/C(C)=C/Cc1c(C)c(O)c(OC)c(OC)c1O.*C/C(C)=C/Cc1c(C)c(O)c(OC)c(OC)c1O
rxn58836,,,[],=,10000000.0,10000000.0,(1) H2O[0] + (1) ATP[0] + (1) Cbi(II)[1] <=> (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) Cbi(II)[0],1,O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)O)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364)[C@@H](CCC(N)=O)C2(C)C>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.[H+].CC1=C2N3C(=C(CCC(N)=O)[C@]2(C)CC(N)=O)C=C2[N+]4=C(C(C)=C5N6[C@H]([C@H](CC(N)=O)[C@@]5(C)CCC(=O)NC[C@@H](C)O)[C@]5(C)[N+](=C1[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[Co-2]364)[C@@H](CCC(N)=O)C2(C)C
rxn58837,,,[],=,10000000.0,10000000.0,(1) Acetyl-CoA[0] + (1) a mannosylerythritol lipid D[0] <=> (1) CoA[0] + (1) a mannosylerythritol lipid C[0],0,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].*C(=O)OC1[C@H](O)[C@@H](CO)O[C@@H](OC[C@H](O)[C@H](O)CO)[C@H]1OC(*)=O>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.*C(=O)OC1[C@H](OC(*)=O)[C@H](OC[C@H](O)[C@H](O)CO)O[C@H](CO)[C@H]1OC(C)=O
rxn58838,,,[],=,10000000.0,10000000.0,(1) NADP[0] + (1) DIHYDRO-SPHINGOSINE[0] <=> (1) NADPH[0] + (1) H+[0] + (1) a 3-dehydrosphinganine[0],0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.*CCCCCCCCCCCCCCCC(O)C([NH3+])CO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].*CCCCCCCCCCCCCCCC(=O)[C@@H]([NH3+])CO
rxn58839,,,[],=,10000000.0,10000000.0,(1) ATP[0] + (1) L-Tryptophan[0] + (1) Anthranilate[0] <=> (1) H2O[0] + (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) (R)-benzodiazepine dione[0],0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.[NH3+][C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-].Nc1ccccc1C(=O)[O-]>>O.O=P([O-])([O-])OP(=O)([O-])O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].O=C1N[C@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21
rxn58841,,,[],=,10000000.0,10000000.0,(1) a D-valyl-[valyl-carrier protein][0] + (1) an L-valyl-[valyl-carrier protein][0] + (1) a (2R)-2-hydroxy-3-methylbutanoyl-[3-methyl-2-oxobutanoyl-carrier protein][0] + (1) an S-lactoyl-[pyruvoyl-carrier protein][0] <=> (2) H+[0] + (1) a holo-[3-methyl-2-oxobutanoyl-carrier protein][0] + (1) a holo-[pyruvoyl-carrier protein][0] + (1) a holo-[valyl-carrier protein][0] + (1) D-Hiv-D-Val-L-Lac-L-Val-[valyl-carrier protein][0],0,*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H]([NH3+])C(C)C)C(*)=O.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H]([NH3+])C(C)C)C(*)=O.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H](O)C(C)C)C(*)=O.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H](C)O)C(*)=O>>[H+].[H+].*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCS)C(*)=O.*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](O)C(C)C)C(C)C)C(C)C)C(*)=O
rxn58843,,,[],=,10000000.0,10000000.0,(1) H+[1] + (1) Pb[0] <=> (1) H+[0] + (1) Pb[1],1,[H+].[Pb+2]>>[H+].[Pb+2]
rxn58844,,,[],=,10000000.0,10000000.0,(1) 2-phenylethanol[0] + (2) Cytochromes-C-Oxidized[0] <=> (2) H+[0] + (1) alpha-Tolualdehyde[0] + (2) Cytochromes-C-Reduced[0],0,OCCc1ccccc1.*SC(C)c1c(C)c2n3c1C=c1c(C)c(C(C)S*)c4n1[Fe-]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4.*SC(C)c1c(C)c2n3c1C=c1c(C)c(C(C)S*)c4n1[Fe-]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4>>[H+].[H+].O=CCc1ccccc1.*SC(C)c1c(C)c2n3c1C=c1c(C)c(C(C)S*)c4n1[Fe-2]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4.*SC(C)c1c(C)c2n3c1C=c1c(C)c(C(C)S*)c4n1[Fe-2]31n3c(c(C)c(CCC(=O)[O-])c3[CH+]C3=[N+]1C(=C2)C(C)=C3CCC(=O)[O-])C=4
rxn58845,,,[],=,10000000.0,10000000.0,"(1) H2O[0] + (1) DMAPP[0] + (1) yaequinolone E[0] <=> (1) PPi[0] + (1) H+[0] + (1) (2E)-4,8-dimethyl-4-hydroxynona-2,7-dienyl-quinolinone B[0]",0,O.CC(C)=CCOP(=O)([O-])OP(=O)([O-])O.C=C(C)/C=C/c1ccc2c(c1O)[C@](O)(c1ccc(OC)cc1)[C@@H](OC)C(=O)N2>>O=P([O-])([O-])OP(=O)([O-])O.[H+].COc1ccc([C@@]2(O)c3c(ccc(/C=C/C(C)(O)CCC=C(C)C)c3O)NC(=O)[C@@H]2OC)cc1
rxn58846,,,[],=,10000000.0,10000000.0,(3) O2[0] + (3) Reduced flavin[0] + (1) N-geranyl-L-glutamate[0] <=> (4) H2O[0] + (1) H+[0] + (3) Flavin[0] + (1) N-(7'-carboxy-7'-demethylgeranyl)-L-glutamate[0],0,O=O.O=O.O=O.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.*N1C2=NC(=O)NC(=O)C2Nc2cc(C)c(C)cc21.CC(C)=CCC/C(C)=C/C[NH2+][C@@H](CCC(=O)[O-])C(=O)[O-]>>O.O.O.O.[H+].*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21.C/C(=C\C[NH2+][C@@H](CCC(=O)[O-])C(=O)[O-])CC/C=C(\C)C(=O)[O-]
rxn58847,,,[],=,10000000.0,10000000.0,(1) S-Adenosyl-L-methionine[0] + (1) a [phospholipid] <i>cis</i>-olefinic fatty acid[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) Phospholipid-Cyclopropane-Fatty-Acids[0],0,C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.*C(=O)CCCCCCC/C=C\CC>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].*C(=O)CCCCCCCC1CC1CC
