compound_id,frequency,name
cpd35354,2,"(4'R, 9S,9aS)-1-hydroxy-4'-(2-[(1S)-1-hydroxyethyl]-4-oxo-3,4-dihydroquinazolin-3-yl)-2,2-dimethyl-1,2,3,9a-tetrahydrospiro9imidazolidino(1,2-a] indole-9,2'-oxolane]-3,5'-dione"
cpd32790,2,4-O-beta-D-glucopyranosyl-D-gluconate
cpd31787,2,D-arabinofuranose 5-phosphate
cpd33581,2,D-idonate
cpd32958,2,"8-O-methyl-5,10-dihydroxy-fusarubinaldehdye"
cpd36993,2,D-Tryptophanyl-tRNA-Trp
cpd32822,2,5-hydroxyanthrotainin
cpd35333,2,4-[(2Z)-2-(methylimino)ethyl]phenol
cpd08973,2,Vittatine
cpd32768,2,11-hydroxyvittatine
cpd36935,2,"3,5,7,9,11,13,15,17,19-nonaoxoicosanoyl-[PKS-acp]"
cpd36543,2,Mithramycin-Intermediate-I
cpd33359,2,3-hydroxy-5-methyl-O-methyltyrosine
cpd36913,2,3O-4-dimethyl-5-OH-L-tyr-SfmC
cpd36335,2,Lipid-A-1-4prime-2-aminoethyl-PP
cpd35592,2,tirandamycin A
cpd34835,2,11a-hydroxytetracycline
cpd35733,2,S-(hercyn-2-yl)-gamma-L-glutamyl-L-cysteine S-oxide
cpd31542,2,"5,7-dihydroxy-4,6-dimethylphthalide"
cpd32100,2,"farnesyl-5,7-dihydroxy-4,6-dimethylphthalide"
cpd34318,2,"20,21-diprenylterpendole J"
cpd33337,2,8-demethyl-8-(2-O-methyl-alpha-L-rhamnosyl)-tetracenomycin C
cpd31642,2,(2R)-2-hexyl-3-oxodecanoate
cpd24446,2,N-acetyl-DL-methionine
cpd36524,2,Chap-ADP-apo-SP-Complex
cpd36835,2,D-form-FeS-Cluster-Scaffold-Proteins
cpd36886,2,Hydroxy-fatty-acids
cpd36915,2,beta-Gal-13-beta-GalNac-R
cpd31903,2,"(2Z,4E)-2-hydroxy-6-oxo-6-phenoxyhexa-2,4-dienoate"
cpd34471,2,2-pyrone-6-carboxylate
cpd33407,2,30-oxoobtusifoliol
cpd32981,2,2-hydroxyastaxanthin
cpd35515,2,"2,2'-dihydroxyastaxanthin"
cpd36109,2,Protein-nitrosothiol-L-alanine
cpd36903,2,C37-phenolcarboxyphthiodiolenone-PpsAE
cpd33016,2,marinoloyl-CoA C
cpd34374,2,"N-acetyl-alpha-D-galactosaminyl-(1->6)-N-acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol"
cpd31804,2,"beta-D-GlcA-(1->3)-alpha-D-GalNAc-(1->6)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol"
cpd37139,2,4-HMA-SibE-Proteins
cpd10153,2,"2,4,6-Tribromophenol"
cpd35601,2,(D-firefly luciferyl)adenylate
cpd35190,2,firefly oxyluciferin-dioxetanone
cpd33399,2,trans-lesqueroloyl-CoA
cpd32491,2,lesqueroloyl-CoA
cpd36878,2,Protopanaxatriol-type-6OH-ginsenosides
cpd33928,2,"8beta-hydroxyfusicocca-1,10(14)-diene-16-al"
cpd32385,2,"fusicocca-1,10(14)-diene-8beta,16-diol"
cpd04684,2,Amphetamine
cpd35306,2,N-(1-phenylpropan-2-yl)hydroxylamine
cpd35157,2,2-amino-2-deoxy-mannitol-6-phosphate
cpd33559,2,2-amino-2-deoxy-D-mannitol
cpd36579,2,Man7GlcNAc2-protein-A12B12
cpd32876,2,4-hydroxy-3-methylbenzyl alcohol
cpd36497,2,3-hydroxyquinaldyl-ACP
cpd32333,2,D-erythro-D-gluco-octose 8-phosphate
cpd34722,2,MmGT
cpd33988,2,"(3E,5E,7E,10R,12R,13E,17R,18S,22S)-22-ethyl-10,12,18-trihydroxy-17-methyl-1-oxacyclodocosa-3,5,7,13-tetraene-2,16-dione"
cpd32260,2,(R)-3-(indol-3-yl)lactate
cpd36493,2,3Z-dodec-3-enoyl-ACPs
cpd35083,2,"a mature peptidoglycan with D,D cross-links (meso-diaminopimelate containing)"
cpd31714,2,isopatulin
cpd36671,2,7-8-Dihydroxyacyl-acyl-carrier-proteins
cpd34001,2,3-deacetyl-3-(1-hydroxyethyl)-bacteriochlorophyllide g
cpd31422,2,bacteriochlorophyllide g
cpd36391,2,N-myristoyl-lysine-in-protein
cpd34566,2,"20-deoxo-20-dihydro-12,13-deepoxyrosamicin"
cpd33093,2,20-deoxo-20-dihydrorosamicin
cpd37162,2,4-HMA-AcmD-Proteins
cpd33094,2,"N,N-diethylethanamine oxide"
cpd26858,2,diethylamine
cpd36452,2,4prime-Hydroxyflavanones
cpd36379,2,S-ubiquitinyl-HECT-E3-UCP-L-cysteine
cpd36654,2,Type-2-B-antigen
cpd36874,2,DNA-Ligase-L-lysine-guanylate
cpd17874,2,Scrophulein
cpd36546,2,2R-3S-Flavan-3-O-glucosides
cpd36534,2,CPD-17794
cpd33227,2,curcumin 4'-O-beta-D-gentiotrioside
cpd34016,2,"3-[(2Z,4Z)-5-carbamoyl-3-(dimethylamino)-4-hydroxypenta-2,4-dien-1-yl]-1,8-dihydroxy-4-methylnaphthalene-2-carboxylate"
cpd31815,2,(Z)-dehydrocyclopeptine
cpd36509,2,Antigen-Ley
cpd33989,2,decarboxy-demycosaminyl-nystatin
cpd36828,2,Mannose-6-phosphate
cpd33942,2,"a [protein]-N6-[1,1-(5-adenosylyl-alpha-D-ribose-1,2-di-O-yl)ethyl]-L-lysine"
cpd31459,2,"1,4,5,10,13-pentahydroxy-delta2,3-protoilludene"
cpd35790,2,melledonol
cpd36402,2,Deoxy-MupU-Product
cpd32470,2,"9-{[(2E)-4-[(2S,4R,5R)-4,5-dihydroxy-5-[(2E,4R,5S)-5-hydroxy-4-methylhex-2-en-1-yl]-3-oxooxan-2-yl]-3-methylbut-2-enoyl]oxy}nonanoate"
cpd32899,2,glandicoline A
cpd31750,2,LMPR04000012
cpd35813,2,5-methyl-N-(4-nitrophenyl)-1-oxo-1lambda4-thiophene-2-carboxamide
cpd36536,2,LuxE-long-chain-fatty-acyl-L-cysteine
cpd36148,2,4R-4-2prime-dihydroxyisoflavans
cpd31627,2,"(3S,6Z,9Z,12Z,15Z,18Z)-3-hydroxytetracosa-6,9,12,15,18-pentaenoyl-CoA"
cpd35690,2,"(1-O-phosphoryl-N-acetyl-beta-D-galactosaminyl)-sn-glycerophospho-4-O-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol"
cpd32977,2,(4-octanoyl-5-oxo-2H-furan-3-yl)methyl phosphate
cpd34883,2,"isorhamnetin 3-O-(6""-O-p-coumaroyl)-glucoside"
cpd34661,2,"(6aS,9S,10R,10aS)-9-ethenyl-10-isocyano-6,6,9-trimethyl-5,6,6a,7,8,9,10,10a-octahydroindeno[2,1-b]indole"
cpd34209,2,"2-methyl-butan-2,3-diol"
cpd34022,2,"(11Z,17Z)-14R-hydroxy-icosa-11,17-dienoyl-CoA"
cpd36188,2,CPD-19473
cpd35103,2,3-sulfanylpentan-1-ol
cpd34478,2,dTDP-beta-L-evernitrose
cpd36589,2,Acyl-PO4-FAKB
cpd37107,2,Beta-D-Glucosyloxy-FAs
cpd31409,2,GSNHOH
cpd32173,2,pyrrothine
cpd36446,2,Ganglioside-GP1c
cpd33745,2,"7,8-dihydroxy-3,4,15-triacetoxyscirpenol"
cpd37032,2,bGlucNAc-14-Man-R
cpd34199,2,"2-chloro-N-(2,6-diethylphenyl)-N-hydroxymethylacetamide"
cpd37148,2,CPD-19330
cpd34633,2,ardeemin FQ
cpd35524,2,ardeemin
cpd33527,2,isoxazolin-5-one
cpd34363,2,3-(5-oxoisoxazolin-2-yl)-L-alanine
cpd36043,2,"(2R,3S,4S,7R)-3-(acetyloxy)-4,6-dimethyl-6,11-diazatetracyclo[7.6.1.02,7.012,16]hexadeca-1(16),9,12,14-tetraen-6-ium"
cpd37096,2,L-alanyl-alanyl-carrier-protein
cpd36718,2,L-methionyl-L-alanyl-Protein
cpd34249,2,2-hydroxy-2-methylpropanal
cpd31507,2,"(4E,9R,11R)-9,11-dihydroxy-29-(4-hydroxyphenyl)-2,4-dimethyl-3-oxononacos-4-enoate"
cpd37039,2,CPD-19308
cpd33021,2,"3-benzyl-3,6 -disulfide-6-(hydroxymethyl)-DKP"
cpd05180,2,Albizziin
cpd35644,2,(R)-2-hydroxy-but3-enyl-glucosinolate
cpd36973,2,CPD-17294
cpd34012,2,"(1S,2S)-3-phenoxycyclohexa-3,5-diene-1,2-diol"
cpd32693,2,"diphenyl ether 2,3-diol"
cpd35145,2,"3,4-dihydroquinoxaline-2-carboxylate"
cpd36432,2,C37-hydroxyphthioceranyl-PKS2
cpd35875,2,"3alpha-hydroxy-ent-cassa-12,15-diene"
cpd36691,2,CPD-19724
cpd34785,2,acetyl-andilesin A
cpd36501,2,CPD-14931
cpd36959,2,Phenolphthiotriol
cpd36963,2,Phenolphthiocerols
cpd34682,2,"3beta,16beta-dihydroxyolean-12-en-28-oic acid"
cpd37234,2,Hydroperoxy-icosatetraenoates
cpd31916,2,tetracenomycin A2 epoxyquinone
cpd31898,2,"(2E,11Z)-icosa-2,11-dienoyl-CoA"
cpd33922,2,quinolin-7-ol
cpd32290,2,7-hydroxyquinolin-2(1H)-one
cpd31410,2,N-methyl-N-[(2S)-1-phenylpropan-2-yl]hydroxylamine
cpd34116,2,(Z)-methyl(oxido)(1-phenylpropan-2-ylidene)azanium
cpd31746,2,3-hydroxy-heptanoyl-CoA
cpd31813,2,verdoheme
cpd35513,2,3-sulfanylhexan-1-ol-[CysGly] conjugate
cpd34658,2,"cob(II)yrinate a,c-diamide-[corrinoid adenosyltranferase]"
cpd34863,2,"cob(I)yrinate a,c-diamide-[corrinoid adenosyltranferase]"
cpd35973,2,"1,3,7-trimethyl-5-hydroxyisourate"
cpd36185,2,CPD-17135
cpd34607,2,preDMB A
cpd36840,2,4-hydroxyphenylheptadecanoyl-PKS15
cpd36192,2,Holo-Base-off-His-on-Enzymes
cpd36438,2,Salicyl-threonyl-PmsG
cpd35138,2,L-leucyl-demethylarginomycin
cpd35021,2,5-hydroxy-leucine
cpd37062,2,Archaeal-dolichyl-phosphooligosaccharide
cpd23546,2,5-aminosalicylate
cpd32094,2,tetrahydrogeranylgeranyl bacteriochlorophyllide b
cpd35878,2,8-hydroxy-trans-neoxanthin
cpd36281,2,a trans-delta20-39-oxo-40-methyl-C60:1-[acp]
cpd33860,2,4-methyl-4-sulfanylpentan-2-ol
cpd34571,2,"4'-hydroxy-4,4'-diapolycopen-4-al"
cpd35056,2,(5E)-3-amino-4-sulfanyl-5-(sulfanylmethylidene)pyrrolidin-2-one
cpd35618,2,"N-3-(R,R)-epoxysuccinamoyl-(S)-2,3-diaminopropanoate"
cpd35526,2,"(3R)-4-(2-aminophenyl)-3-hydroxy-2,4-dioxobutanoate"
cpd35889,2,arabidopsis anthocyanin A9
cpd33126,2,"3-[(1E,4R)-4-hydroxycyclohex-2-en-1-ylidene]-2-oxopropanoate"
cpd31531,2,4-oxo-4-sulfanylbutanoate
cpd33135,2,"fusicocca-1,10(14)-diene-16-(hydroxymethyl)-3,8beta-diol"
cpd34035,2,"3-acetonyl-1,6,8-trihydroxy-2-naphthaldehyde"
cpd37064,2,phenolcarboxyphthiodiolenone-PpsAE-PKS
cpd34107,2,2-keto-5-phospho-3-cis-pentenoate
cpd11326,2,Protomycinolide IV
cpd36474,2,Cerebrosides
cpd31699,2,linoleyl-AMP
cpd00240,2,EDTA
cpd32515,2,Glc-AATGal-PP-undecaprenol
cpd35442,2,"3,5-dioxo-6-[4,5,7-trihydroxy-3-(3-oxobutanoyl)naphthalen-2-yl]hexanoate"
cpd31990,2,1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-sn-glycerol 3-phosphate
cpd35467,2,1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]-sn-glycerol
cpd33675,2,"N3-dec-2-enoyl-N3-hydroxy-1,3-diaminopropane"
cpd35160,2,N1-(5'-phospho-alpha-D-ribosyl)-benzimidazole
cpd32713,2,fumiquinazoline C
cpd22718,2,lithocholoyl-CoA
cpd35654,2,5-O-methylthujaplicatin
cpd33564,2,sch210971
cpd36682,2,C21-Steroids
cpd34738,2,dithioholomycin
cpd33181,2,"2-trans, 5-cis, 7-trans-tetradecatrienoyl-CoA"
cpd33128,2,3'-phospho-JI-20A
cpd35434,2,"7,8-dihydrolumazine"
cpd32552,2,"4,5-dehydro-L-arginine"
cpd32419,2,fumiquinazoline F-indoline-3'-ol
cpd31694,2,2-chloro-2-(2-chloro-4-methyl-5-oxofuran-2-yl)acetate
cpd37229,2,Protein-N-terminal-L-threonine
cpd37034,2,Protein-Arginine-Phosphates
cpd32140,2,"11,20-dihydroxyferruginol"
cpd35393,2,(acetamidomethyl)phosphonate
cpd34192,2,ginsenoside C-Mx1
cpd36670,2,CPD-19944
cpd32797,2,2-(hydroxylamino)benzoyloctanoate
cpd34821,2,20-hydroxy-13-14 epoxy-prefusarin
cpd32655,2,"3,7,3',5'-tetramethylmyricetin"
cpd35897,2,"2,3-di-O-phytanyl-sn-glycerol-1-phospho-3'-sn-glycerol"
cpd23147,2,archaetidylglycerol
cpd31692,2,"4-hydroxy-4,4'-diapolycopene"
cpd32543,2,"2,4-didehydro-inositol"
cpd35385,2,griseophenone D
cpd32880,2,(+)-7-epi-12-oxojasmonoyl-L-phenylalanine
cpd09783,2,(-)-Catechin
cpd03742,2,NeuAc-alpha2->8NeuAc-alpha2->8NeuAc2->3LacCer
cpd35797,2,mitomycin A
cpd33692,2,methylmercury-S-glutatione
cpd31600,2,butyl formate
cpd34583,2,1-monostearin
cpd37175,2,1-Alkenyl-glycerol
cpd32628,2,1-(2-ethylpyridin-4-yl)-1-(oxo-?4-sulfanylidene)methanamine
cpd36246,2,Diphthine-methyl-ester-EF2
cpd36631,2,CPD-17916
cpd31527,2,(4R)-4-(hydroxymethyl)-3-(6-methyloctanoyl)oxolan-2-one
cpd35978,2,L-valyl-L-arginyl-4-hydroxy-5-phosphonopentanoate
cpd35880,2,glycyrrhetaldehyde
cpd08030,2,Tetraphenylphosphonium
cpd35986,2,tribromopyrrole-2-carboxylate
cpd36712,2,2E-5Z-tetradeca-2-5-dienoyl-ACPs
cpd31467,2,gypenoside LXXV
cpd34108,2,"quercetin 3-O-(6""-O-feruloyl)-glucoside"
cpd36079,2,Protein-Cysteine-Hemithioacetal
cpd32421,2,andilesin A
cpd35201,2,O-methyl-4-O-(2-O-methyl-alpha-L-rhamnopyranosyl)-hydroxybenzoate
cpd33447,2,"6beta-hydroxy-9beta-pimara-7,15-diene"
cpd33431,2,"epoxyfarnesyl-5,7-dihydroxy-4,6-dimethylphthalide"
cpd36894,2,DHB-threonyl-Threonyl-Carrier-Proteins
cpd36102,2,a cis-delta19-37-methoxy-38-methyl-C57:1-[acp]
cpd35998,2,roquefortine L
cpd32099,2,"2,5-hexanedione"
cpd37074,2,3GlcGlc-Protopanaxadiol-ginsenosides
cpd36717,2,3Glc-Protopanaxadiol-ginsenosides
cpd36498,2,pinolenoyl-lipid
cpd35208,2,3-methyl-3-sulfanylhexan-1-ol
cpd36310,2,Glycyl-glycyl-carrier-proteins
cpd35405,2,5-methoxybenzimidazole ribotide phosphate
cpd34480,2,(-)-DCA
cpd33020,2,4-deoxy-L-erythro-hex-4-enopyranuronate
cpd34064,2,12-ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d
cpd34825,2,4-hydroxynorephedrine
cpd19888,2,Quinoxaline-2-carboxylic acid
cpd34538,2,quinoxaline-2-carboxyl adenylate
cpd32459,2,calcium hydrogenphosphate
cpd35718,2,"(2E,6E,10E,14E)-2,6,10,14-tetramethylhexadeca-2,6,10,14-tetraene-1,16-diol"
cpd36106,2,Mycolipanoic-Acids
cpd36944,2,DsrE3A-L-cysteine-S-thiosulfonates
cpd35314,2,6-O-methyl-N-deacetylisoipecoside
cpd33288,2,6-O-methyl-N-deacetylisoipecoside aglycon
cpd36416,2,GlcA-Xyl-Rbo5Px2-GalNAc-GlucNAc-Man6P-R
cpd37170,2,D-aspartyl-tRNA-Asp
cpd31998,2,prebassianin A
cpd31945,2,"2-chloro-2-(2,4-dichloro-5-oxofuran-2-yl)acetate"
cpd35446,2,N-acetyl-tunicaminyl-uracil
cpd34819,2,3-O-acetyl-4'-O-demethylpapaveroxine
cpd34176,2,3-O-aceylpapaveroxine
cpd33884,2,indol-3-ylmethylisothiocyanate-L-cysteine
cpd34981,2,"2-amino-6-[1-hydroxyethyl]-7-methyl-7,8-dihydropterin"
cpd34445,2,"(3R)-3,4-epoxy-3-methylbut-1-ene"
cpd36829,2,Proteins-with-N-Terminal-L-Glutamate
cpd24732,2,delphinidin 3-rhamnoglucoside
cpd33225,2,bisdeacylplatyconin
cpd35285,2,5-(hydroxymethyl)-2-methylphenol
cpd36408,2,DHB-Arginyl-Arginyl-Carrier-Proteins
cpd32711,2,4-(beta-D-ribofuranosyl)-N-succinylaminobenzene 5'-phosphate
cpd36642,2,CPD-19854
cpd35193,2,7beta-hydroxy-ent-sandaracopimaradiene
cpd36615,2,C-terminal-Amino-Acids
cpd33220,2,"14alpha-hydroxy-cholesta-4,7-diene-3,6-dione"
cpd34946,2,"(5S)-2,3,5-trihydroxy-5-(hydroxymethyl)cyclohex-2-en-1-one"
cpd35822,2,O-methyl-4-O-[alpha-L-rhamnopyranosyl-(1->3)-2-O-methyl-alpha-L-rhamnopyranosyl]-hydroxybenzoate
cpd34716,2,sinalbin
cpd31406,2,(E)-2-(4-hydroxyphenyl)-N-(sulfonatooxy)ethenimidothioate
cpd34177,2,1-(18-hydroxyoleoyl)-2-lyso-phosphatidate
cpd34878,2,3-carboxy-9-(methylsulfanyl)-2-oxononanoate
cpd36810,2,LysW-L-glutamate-5-phosphate
cpd36249,2,HypE-Proteins
cpd36265,2,RNA-3-Uridine-23-Cyclophosphate
cpd36853,2,CPD-17280
cpd32033,2,isovitexin 2''-O-arabinoside
cpd33833,2,2'-OH-BDE68
cpd32047,2,omega-oxophylloquinone
cpd36473,2,24-2-N-linked-Glycan
cpd34573,2,"7,2'-dihydroxy-4',5'-methylenedioxyisoflav-3-ene"
cpd36430,2,GlcNAc-1-6-anhydro-MurNAc-pentapeptide
cpd35169,2,terpendole F
cpd35428,2,chondrochloren B
cpd36259,2,3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs
cpd36458,2,C9-Reduced-Nonaketamide-OxyC
cpd36440,2,2-methylbutanoyl-LovF
cpd36084,2,Ganglioside-GT2
cpd32942,2,D-firefly luciferyl-CoA
cpd36018,2,validoxylamine A 7'-phosphate
cpd37130,2,Antigen-Leb
cpd34630,2,7-hydroxy-pre-bikaverin
cpd31524,2,"7,10-diketo-pre-bikaverin"
cpd34082,2,5'-O-phosphonoadenylyl-(3'->5')-adenosine
cpd33411,2,"(3R,4S,9R,11R)-29-(4-hydroxyphenyl)-4-methylnonacosane-3,9,11-triol"
cpd34248,2,prefusarin
cpd32165,2,20-hydroxy-prefusarin
cpd34689,2,(2R)-2-butanol
cpd36123,2,PigG-pyrrole-2-carboxylate
cpd36103,2,CPD-16494
cpd31955,2,"dTDP-4-formamido-4,6-dideoxy-alpha-D-glucose"
cpd37264,2,"a trans-delta18-37-methoxy-20,38-dimethyl-C58:1-[acp]"
cpd17775,2,Isochenodeoxycholate
cpd36964,2,SgcC2-3-chloro-beta-tyrosine
cpd35240,2,12a-deshydroxy-desmethylanthrotainin
cpd33208,2,magnesium hydrogen orthophosphate
cpd34926,2,"a nascent peptidoglycan with (L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate) tripeptide"
cpd36258,2,CPD-17921
cpd36159,2,QXC-ACP
cpd32835,2,22-oxo-behenoyl-CoA
cpd36975,2,"(3S,4R,6E,8R,9S)-3,9-dihydroxy-4,8-dimethyldec-6-enoyl-[acp]"
cpd33974,2,"(5R,7aS)-5-hydroxy-7a-methyl-1-oxo-3,5,6,7-tetrahydro-2H-indene-4-carboxyl-CoA"
cpd35920,2,2-[(2'-methylsulfanyl)heptyl]maleate
cpd34671,2,gamma-L-glutamyl-[(S)-allyl]-L-cysteine
cpd33100,2,fusicoccin P
cpd34039,2,"(2E,4Z,5E)-2-hydroxy-7-oxo-(2-oxoethylidene)hepta-2,5-dienoate"
cpd31710,2,2-hydroxy-4-[(1E)-3-oxoprop-1-en-1-yl]-2H-pyran-6-carboxylate
cpd33266,2,tert-butyl formate
cpd36447,2,PltL-Cl-pyrrole-2-carboxylate
cpd33107,2,3-decyl-4-undecyloxetan-2-one
cpd34356,2,"2,4,6-trioxohexanoate"
cpd35247,2,"2-(4-hydroxy-3-methylbut-2-enyl)-2'-(3-methylbut-2-enyl)-3',4'-didehydro-1',2'-dihydro-beta,psi-caroten-1'-ol"
cpd31763,2,"2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-beta,beta-carotene"
cpd31855,2,"3,8,10,11-tetrahydroxy-1-methyl-12H-benzo[b]xanthen-12-one"
cpd07886,2,DEA
cpd06453,2,Laudanosine
cpd33996,2,"(2R)-3-{[1-(5,6-dihydropyridin-2-yl)-2-hydroxy-2-{3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}ethyl]sulfanyl}-2-acetamidopropanoate"
cpd35370,2,cyanidin 3-O-glucoside-7-O-(6-O-(p-hydroxybenzoyl)-glucoside)
cpd32134,2,1-hexadecanoyl-2-(9Z-hexadecenoyl)--sn-glycerol-3-phosphate
cpd35863,2,"2-methyl-4-(3-methyl-1,4-dioxonaphthalen-2-yl)butanoate"
cpd34837,2,3-hydroxy-2-oxopropyl 7-methyl-3-oxooctanoate
cpd31722,2,S-(mercaptomethyl)-L-cysteine
cpd36247,2,CPD-17434
cpd34856,2,"9-carboxy-6-methyl-3,7-dioxononanoyl-CoA"
cpd34552,2,"(2S,3R)-2-hydroxy-3-(1H-indol-3-yl)butanoate"
cpd33579,2,"(4'R)-10',11'-dihydroxy-5'-azaspiro[cyclohexane-1,2'-tricyclo[6.3.1.04,12]dodecane]-'(12'),2,5,8',10'-pentaen-4-one"
cpd34976,2,GDP-6-deoxy-alpha-D-altrose
cpd35766,2,3-formyl-4-hydroxybenzoate
cpd37157,2,ssDNA-RNA-primer-hybrid
cpd36253,2,C32-carboxyphthiodiolenone-PpsAE
cpd34198,2,5'-deoxyinosine
cpd33464,2,"4-nitro-6-oxohepta-2,4-dienedioate"
cpd37132,2,N-tetrasaccharide-protein-H-volcanii
cpd32703,2,(+)-sesaminol
cpd34449,2,(5-D-ribonyl)hopane
cpd36338,2,Man7GlcNAc2-protein-A123B3
cpd36171,2,Cis-Delta-11-acyl-CoAs
cpd33382,2,tirandamycin E
cpd37181,2,L-methionyl-L-seryl-Protein
cpd36936,2,5Z-3-oxo-tetradec-5-enoyl-ACPs
cpd37213,2,NifB
cpd37081,2,Man3-GlcNAc4-Xyl-Fuc-Gal2-Proteins
cpd33725,2,4-nonyl-3-octyl-oxetan-2-one
cpd37251,2,MupH-Product
cpd33521,2,3beta-hydroxyparthenolide
cpd35626,2,"(2,3-dihydroxybenzoylserine)2"
cpd32326,2,L-2-aminodecanoate
cpd35619,2,(2S)-2-Amino-8-hydroxydecanoic acid
cpd34162,2,"3,4,8,9,10-pentahydroxy-6-oxobenzo[c]chromene-1-carboxylate"
cpd02370,2,D-Galactosamine 1-phosphate
cpd32263,2,phenyl cobamide 5'-phosphate
cpd33517,2,"(2Z,6Z,10Z)-tetraprenyl diphosphate"
cpd34537,2,valienol 7-phosphate
cpd35039,2,2-hydroxy-7-methoxy-5-methyl-1-naphthoate
cpd34196,2,conhydrinone
cpd34140,2,(S)-beta-hydroxy-L-tryptophan
cpd33741,2,gliotoxin
cpd34065,2,dithiogliotoxin
cpd31843,2,(2S)-2-[(E)-[(2S)-2-amino-3-(4-hydroxyphenyl)propylidene]amino]-3-(4-hydroxyphenyl)propanal
cpd31886,2,3-oxo-lesqueroloyl-CoA
cpd36812,2,CPD-19305
cpd34323,2,"2-amino-3-[(2,5-dihydroxyphenyl)sulfanyl]propanoate"
cpd35974,2,ursolic aldehyde
cpd05884,2,Ursolic acid
cpd35874,2,"8-amino-3,8-dideoxy-D-manno-2-octulosonate"
cpd33296,2,"CMP-8-amino-3,8-dideoxy-alpha-D-manno-octulosonate"
cpd31947,2,3R-hydroxy-lesqueroloyl-CoA
cpd32773,2,4-methylphenyl 5-phospho-alpha-D-ribofuranoside
cpd04826,2,Ethionamide
cpd36266,2,PigG-L-proline
cpd31931,2,demycosaminyl-nystatin
cpd31862,2,"UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-idopyranose"
cpd35686,2,"UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-gulopyranose"
cpd34727,2,(R)-3-(4-hydroxyphenyl)lactoyl-CoA
cpd33221,2,S-formylbacillithiol
cpd36965,2,PCP-pyrrole-2-carboxylate
cpd36861,2,Aminoalkylphosphonates
cpd34719,2,4-hydroxyzeaxanthin
cpd35066,2,"4,4-dihydroxyzeaxanthin"
cpd33113,2,adenylylcoelenterazine disulfonate
cpd03842,2,D-Histidine
cpd33055,2,(6Z)-hexadec-6-enoyl-CoA
cpd32102,2,ambiguine H
cpd35182,2,4-trans-3-oxo-undecenoyl-CoA
cpd36919,2,CPD-17917
cpd37212,2,CPD-17918
cpd34622,2,3-(glutathion-S-yl)-hexan-1-ol
cpd35153,2,VA*
cpd36663,2,CPD-17413
cpd23493,2,2-amino-4-phosphonobutanoate
cpd36218,2,CPD-18059
cpd36844,2,5-methoxycarbonylmethoxyU34-tRNA
cpd34027,2,"1-(3,4-dihydroxyphenyl)-3-(2,4,6-trihydroxyphenyl)propane-1,3-dione"
cpd32735,2,GDP-3-dehydro-6-deoxy-alpha-D-mannose
cpd36917,2,Chitin-NAc-D-glucono-1-5-lactone
cpd36324,2,Chitin-NAc-2-deoxy-2-amino-D-gluconate
cpd36549,2,S-ubi-N-term-specific-UCP-E2-L-cysteine
cpd31975,2,(2S)-2-amino-4-{[(1R)-1-carboxy-2-(1H-imidazol-4-yl)ethyl]amino}butanoate
cpd33592,2,N-acetyldemethylphosphinothricin adenylate
cpd35546,2,"(2E,10E,14E,18E)-lycopatetraene"
cpd37080,2,CPD-17399
cpd33897,2,"2-acetamido-4-amino-2,4,6-trideoxy-alpha-D-galactosyl-diphospho-ditrans,octacis-undecaprenol"
cpd26263,2,N-acetylmuramic acid-1-phosphate
cpd34383,2,GalNAc-GalNAc-(Rib-ol)-P-Glc-AATGal-PP-undecaprenol
cpd36999,2,SoxY-Systeine-Sulfinate
cpd32985,2,"1D-myo-inositol (2,5) bisphosphate"
cpd34511,2,"(2Z,4S,5R)-2-amino-4,5,6-trihydroxyhex-2-enoate"
cpd32668,2,"urs-12-ene-3,28-diol"
cpd36193,2,Heparan
cpd35842,2,"4-deoxy-beta-L-erythro-hex-4-enopyranuronosyl-(1,4)-D-N-sulfoglucosamine 6-O-sulfate"
cpd36771,2,CPD-17151
cpd31961,2,"1D-myo-inositol (2,3,4,5) tetrakisphosphate"
cpd33945,2,"1D-myo-inositol (2,4,5) trisphosphate"
cpd36633,2,L-xylopyranose
cpd36530,2,E-11-methyl-12-octadec-12-enoate-lipid
cpd37256,2,1-alpha-Linolenoyl-2-acyl-glycerolipids
cpd36441,2,Rbo-P-Teichoic-aureus-peptidoglycan
cpd31443,2,"2'-N,N-dihydroxy-nocardicin c"
cpd34695,2,1-hexadecylpyridinium
cpd33473,2,oryzalexin E
cpd36135,2,CPD-17922
cpd36653,2,Protein-N-terminal-L-Lysine
cpd33353,2,"fusicocca-2,10(14)-diene-8beta-ol"
cpd34375,2,lactenocin
cpd36444,2,N-terminal-asparagine
